Nieuwenhuizen L@Mathôt RAA,4
Nieuwenhuizen L@Cnossen MH,5
van der Meer FJM@Ypma P,2
van der Meer FJM@Coppens M,1
van der Meer FJM@Fijnvandraat K,6
van der Meer FJM@Schutgens REG,3
van der Meer FJM@Meijer K,6
van der Meer FJM@Leebeek FWG,6
van der Meer FJM@Mathôt RAA,6
van der Meer FJM@Cnossen MH,6
Ypma P@Coppens M,1
Ypma P@Fijnvandraat K,2
Ypma P@Schutgens REG,2
Ypma P@Meijer K,2
Ypma P@Leebeek FWG,2
Ypma P@Mathôt RAA,2
Ypma P@Cnossen MH,2
Schutgens REG@Coppens M,2
Meijer K@Coppens M,4
Mathôt RAA@Coppens M,2
Coppens M@Cnossen MH,2
Schutgens REG@Fijnvandraat K,4
Schutgens REG@Leebeek FWG,4
Schutgens REG@Mathôt RAA,4
Schutgens REG@Cnossen MH,4
Skinner MW@Négrier C,1
Skinner MW@Paz-Priel I,1
Skinner MW@Chebon S,1
Skinner MW@Jiménez-Yuste V,2
Skinner MW@Callaghan MU,1
Skinner MW@Lehle M,1
Skinner MW@Niggli M,1
Skinner MW@Mahlangu J,1
Skinner MW@Shapiro A,1
Skinner MW@Shima M,2
Skinner MW@Campinha-Bacote A,1
Skinner MW@Levy GG,1
Skinner MW@Oldenburg J,2
von Mackensen S@Skinner MW,2
Skinner MW@Pipe SW,1
Paz-Priel I@Négrier C,1
Négrier C@Chebon S,1
Négrier C@Jiménez-Yuste V,1
Négrier C@Callaghan MU,1
Négrier C@Lehle M,1
Négrier C@Niggli M,1
Shapiro A@Négrier C,2
Shima M@Négrier C,2
Négrier C@Campinha-Bacote A,1
Négrier C@Levy GG,1
Oldenburg J@Négrier C,5
von Mackensen S@Négrier C,1
Pipe SW@Négrier C,1
Paz-Priel I@Jiménez-Yuste V,3
Paz-Priel I@Callaghan MU,3
Paz-Priel I@Lehle M,3
Paz-Priel I@Mahlangu J,3
Shapiro A@Paz-Priel I,1
Shima M@Paz-Priel I,3
Paz-Priel I@Campinha-Bacote A,2
Paz-Priel I@Levy GG,3
Paz-Priel I@Oldenburg J,3
von Mackensen S@Paz-Priel I,2
Pipe SW@Paz-Priel I,2
Jiménez-Yuste V@Chebon S,5
Chebon S@Callaghan MU,2
Lehle M@Chebon S,6
Mahlangu J@Chebon S,4
Shapiro A@Chebon S,2
Shima M@Chebon S,5
Chebon S@Campinha-Bacote A,2
Levy GG@Chebon S,4
Oldenburg J@Chebon S,5
von Mackensen S@Chebon S,3
Pipe SW@Chebon S,3
Jiménez-Yuste V@Callaghan MU,3
Lehle M@Jiménez-Yuste V,5
Niggli M@Jiménez-Yuste V,3
Mahlangu J@Jiménez-Yuste V,5
Shapiro A@Jiménez-Yuste V,2
Shima M@Jiménez-Yuste V,8
Jiménez-Yuste V@Campinha-Bacote A,2
Levy GG@Jiménez-Yuste V,6
Oldenburg J@Jiménez-Yuste V,12
von Mackensen S@Jiménez-Yuste V,4
Pipe SW@Jiménez-Yuste V,3
Lehle M@Callaghan MU,4
Niggli M@Callaghan MU,3
Mahlangu J@Callaghan MU,6
Shapiro A@Callaghan MU,1
Shima M@Callaghan MU,7
Campinha-Bacote A@Callaghan MU,1
Levy GG@Callaghan MU,7
Oldenburg J@Callaghan MU,7
von Mackensen S@Callaghan MU,3
Pipe SW@Callaghan MU,3
Niggli M@Lehle M,2
Mahlangu J@Lehle M,6
Shapiro A@Lehle M,2
Shima M@Lehle M,7
Lehle M@Campinha-Bacote A,2
Levy GG@Lehle M,6
Oldenburg J@Lehle M,7
von Mackensen S@Lehle M,5
Pipe SW@Lehle M,3
Niggli M@Mahlangu J,3
Shapiro A@Niggli M,1
Shima M@Niggli M,3
Niggli M@Campinha-Bacote A,2
Niggli M@Levy GG,3
Oldenburg J@Niggli M,3
von Mackensen S@Niggli M,1
Pipe SW@Niggli M,2
Shapiro A@Mahlangu J,3
Shima M@Mahlangu J,9
Mahlangu J@Campinha-Bacote A,1
Mahlangu J@Levy GG,7
von Mackensen S@Mahlangu J,5
Pipe SW@Mahlangu J,2
Shima M@Shapiro A,2
Shapiro A@Campinha-Bacote A,2
Shapiro A@Levy GG,2
Shapiro A@Oldenburg J,3
von Mackensen S@Shapiro A,1
Shapiro A@Pipe SW,3
Shima M@Campinha-Bacote A,2
Shima M@Levy GG,10
Shima M@Oldenburg J,12
von Mackensen S@Shima M,6
Levy GG@Campinha-Bacote A,2
Oldenburg J@Campinha-Bacote A,1
von Mackensen S@Campinha-Bacote A,1
Pipe SW@Campinha-Bacote A,2
Oldenburg J@Levy GG,8
von Mackensen S@Levy GG,3
Pipe SW@Levy GG,3
von Mackensen S@Oldenburg J,9
Pipe SW@Oldenburg J,2
von Mackensen S@Pipe SW,1
Quon D@Barnes RFW,1
Kruse-Jarres R@Barnes RFW,1
von Drygalski A@Barnes RFW,5
Quon D@Kruse-Jarres R,1
von Drygalski A@Quon D,2
von Drygalski A@Kruse-Jarres R,1
Roche M@Falaise C,2
Roche M@Chambost H,2
Falaise C@Chambost H,1
Fischer K@Berntorp E,6
Hart DP@Berntorp E,1
Stephensen D@Berntorp E,1
Blanchette V@Berntorp E,5
Hart DP@Fischer K,3
Mancuso ME@Fischer K,7
Stephensen D@Fischer K,1
Shapiro AD@Fischer K,2
Fischer K@Blanchette V,10
Mancuso ME@Hart DP,5
Stephensen D@Hart DP,2
Shapiro AD@Hart DP,1
Hart DP@Blanchette V,2
Stephensen D@Mancuso ME,1
Shapiro AD@Mancuso ME,2
Mancuso ME@Blanchette V,1
Stephensen D@Shapiro AD,1
Stephensen D@Blanchette V,1
Shapiro AD@Blanchette V,3
Morfini M@Marchesini E,5
Valentino L@Marchesini E,1
Valentino L@Morfini M,1
Zabaleta N@Gonzalez-Aseguinolaza G,2
Shin HJ@Hyun SY,1
Yoon SS@Hyun SY,1
Yang DH@Hyun SY,1
Lee WS@Hyun SY,1
Kim SH@Hyun SY,1
Oh D@Hyun SY,1
Park Y@Hyun SY,1
Hyun SY@Choi CW,1
Lee JH@Hyun SY,1
Kim SJ@Hyun SY,1
Kim JS@Hyun SY,1
Yoon SS@Shin HJ,1
Yang DH@Shin HJ,1
Shin HJ@Lee WS,1
Shin HJ@Kim SH,1
Shin HJ@Oh D,1
Shin HJ@Park Y,1
Shin HJ@Choi CW,1
Shin HJ@Lee JH,1
Shin HJ@Kim SJ,2
Shin HJ@Kim JS,2
Yoon SS@Yang DH,1
Yoon SS@Lee WS,1
Yoon SS@Kim SH,1
Yoon SS@Oh D,1
Yoon SS@Park Y,1
Yoon SS@Choi CW,1
Yoon SS@Lee JH,1
Yoon SS@Kim SJ,1
Yoon SS@Kim JS,1
Yang DH@Lee WS,1
Yang DH@Kim SH,1
Yang DH@Oh D,1
Yang DH@Park Y,1
Yang DH@Choi CW,1
Yang DH@Lee JH,1
Yang DH@Kim SJ,1
Yang DH@Kim JS,1
Lee WS@Kim SH,1
Oh D@Lee WS,1
Park Y@Lee WS,1
Lee WS@Choi CW,1
Lee WS@Lee JH,1
Lee WS@Kim SJ,1
Lee WS@Kim JS,1
Oh D@Kim SH,1
Park Y@Kim SH,1
Kim SH@Choi CW,1
Kim SJ@Kim SH,1
Kim SH@Kim JS,1
Park Y@Oh D,1
Oh D@Choi CW,1
Oh D@Lee JH,1
Oh D@Kim SJ,1
Oh D@Kim JS,1
Park Y@Choi CW,1
Park Y@Lee JH,1
Park Y@Kim SJ,1
Park Y@Kim JS,1
Lee JH@Choi CW,1
Kim SJ@Choi CW,1
Kim JS@Choi CW,1
Lee JH@Kim SJ,1
Lee JH@Kim JS,1
Kim SJ@Kim JS,2
Perschy L@Ay C,2
Perschy L@Feistritzer C,1
Schuster G@Perschy L,1
Perschy L@Pabinger I,2
Swystun LL@Michels A,4
Michels A@Dwyer CN,2
Rawley O@Michels A,2
Nesbitt K@Michels A,3
Notley C@Michels A,2
Michels A@Lillicrap D,5
Swystun LL@Dwyer CN,2
Swystun LL@Rawley O,3
Swystun LL@Nesbitt K,5
Swystun LL@Notley C,3
Swystun LL@Lillicrap D,11
Rawley O@Dwyer CN,1
Nesbitt K@Dwyer CN,2
Notley C@Dwyer CN,1
Lillicrap D@Dwyer CN,2
Rawley O@Nesbitt K,2
Rawley O@Notley C,2
Rawley O@Lillicrap D,3
Notley C@Nesbitt K,3
Nesbitt K@Lillicrap D,9
Ovanesov MV@Golding B,1
Ovanesov MV@Lee TK,5
Lee TK@Golding B,1
Lundgren TS@Knight KA,1
Lundgren TS@Denning G,1
Spencer HT@Lundgren TS,2
Lundgren TS@Doering CB,2
Lundström A@Havervall S,2
Rudberg AS@Lundström A,2
Lundström A@Lisman T,2
Mackman N@Lundström A,2
Rudberg AS@Havervall S,2
Lisman T@Havervall S,2
Mackman N@Havervall S,2
Rudberg AS@Lisman T,2
Rudberg AS@Mackman N,2
Mackman N@Lisman T,2
Lee JH@Kim HJ,3
Shirley JL@Bertolini TB,1
Zolotukhin I@Bertolini TB,1
Li X@Bertolini TB,1
Xiao W@Bertolini TB,1
Kumar SRP@Bertolini TB,2
Herzog RW@Bertolini TB,2
Zolotukhin I@Shirley JL,1
Shirley JL@Li X,1
Xiao W@Shirley JL,1
Shirley JL@Kumar SRP,2
Shirley JL@Herzog RW,2
Zolotukhin I@Li X,1
Zolotukhin I@Xiao W,1
Zolotukhin I@Kumar SRP,1
Zolotukhin I@Herzog RW,8
Xiao W@Li X,1
Li X@Kumar SRP,1
Li X@Herzog RW,1
Xiao W@Kumar SRP,1
Rios R@Lopes TJS,2
Nogueira T@Lopes TJS,2
Mello RF@Lopes TJS,2
Rios R@Nogueira T,2
Rios R@Mello RF,2
Nogueira T@Mello RF,2
Zhao L@Song X,1
Zhao L@Guo Y,1
Zhao L@Wang T,1
Zhao L@Huang L,1
Song X@Guo Y,1
Wang T@Song X,1
Song X@Huang L,1
Wang T@Guo Y,1
Huang L@Guo Y,1
Wang T@Huang L,1
Schmidt M@Luyt CE,1
Schmidt M@Frere C,1
Luyt CE@Frere C,1
Hedbrant A@Andersson L,2
Persson A@Andersson L,2
Bryngelsson IL@Andersson L,3
Sjögren B@Andersson L,3
Stockfelt L@Andersson L,2
Särndahl E@Andersson L,2
Westberg H@Andersson L,3
Persson A@Hedbrant A,2
Hedbrant A@Bryngelsson IL,2
Sjögren B@Hedbrant A,2
Stockfelt L@Hedbrant A,2
Särndahl E@Hedbrant A,2
Westberg H@Hedbrant A,2
Persson A@Bryngelsson IL,2
Sjögren B@Persson A,2
Stockfelt L@Persson A,2
Särndahl E@Persson A,2
Westberg H@Persson A,2
Sjögren B@Bryngelsson IL,3
Stockfelt L@Bryngelsson IL,2
Särndahl E@Bryngelsson IL,2
Westberg H@Bryngelsson IL,3
Stockfelt L@Sjögren B,2
Särndahl E@Sjögren B,2
Westberg H@Sjögren B,3
Särndahl E@Stockfelt L,2
Westberg H@Stockfelt L,2
Westberg H@Särndahl E,2
Park YS@Hwang TJ,1
Park YS@Kim SK,1
Park YS@Park SK,2
Park YS@Kim JY,1
Park YS@Baek HJ,2
Park YS@Kim YJ,1
Park YS@Lee HJ,1
Shin JS@Park YS,1
Sun J@Park YS,1
Yoo KY@Park YS,2
Kim SK@Hwang TJ,1
Park SK@Hwang TJ,1
Kim JY@Hwang TJ,1
Hwang TJ@Baek HJ,2
Kim YJ@Hwang TJ,1
Lee HJ@Hwang TJ,1
Shin JS@Hwang TJ,1
Sun J@Hwang TJ,1
Yoo KY@Hwang TJ,1
Park SK@Kim SK,2
Kim SK@Kim JY,1
Kim SK@Baek HJ,2
Kim YJ@Kim SK,1
Lee HJ@Kim SK,1
Shin JS@Kim SK,1
Sun J@Kim SK,1
Yoo KY@Kim SK,3
Park SK@Kim JY,1
Park SK@Baek HJ,2
Park SK@Kim YJ,1
Park SK@Lee HJ,1
Shin JS@Park SK,1
Sun J@Park SK,1
Yoo KY@Park SK,2
Kim JY@Baek HJ,1
Kim YJ@Kim JY,3
Lee HJ@Kim JY,1
Shin JS@Kim JY,1
Sun J@Kim JY,1
Yoo KY@Kim JY,1
Kim YJ@Baek HJ,1
Lee HJ@Baek HJ,1
Shin JS@Baek HJ,1
Sun J@Baek HJ,1
Yoo KY@Baek HJ,1
Lee HJ@Kim YJ,1
Shin JS@Kim YJ,1
Sun J@Kim YJ,1
Yoo KY@Kim YJ,1
Shin JS@Lee HJ,1
Sun J@Lee HJ,1
Yoo KY@Lee HJ,1
Sun J@Shin JS,1
Yoo KY@Shin JS,1
Yoo KY@Sun J,1
Santana MP@Jardim LL,2
Jardim LL@Chaves DG,4
van der Bom J@Jardim LL,1
Rezende SM@Jardim LL,5
Santana MP@Chaves DG,2
van der Bom J@Santana MP,1
Santana MP@Rezende SM,2
van der Bom J@Chaves DG,1
van der Bom J@Rezende SM,2
Matsuoka A@Hayashi K,1
Nakamura A@Matsuoka A,1
Matsuoka A@Furukawa K,1
Tanaka H@Matsuoka A,1
Nakamura A@Hayashi K,1
Hayashi K@Furukawa K,1
Tanaka H@Hayashi K,1
Nakamura A@Furukawa K,1
Tanaka H@Nakamura A,1
Tanaka H@Furukawa K,1
Watanabe K@Tanaka Y,1
Tanaka Y@Kobayashi Y,1
Watanabe K@Kobayashi Y,1
Astermark J@Abajas YL,2
Kearney S@Astermark J,2
Croteau SE@Astermark J,2
Liesner R@Astermark J,3
Funding E@Astermark J,3
Kempton CL@Astermark J,2
Astermark J@Acharya S,2
LeBeau P@Astermark J,2
Bowen J@Astermark J,1
Shapiro AD@Astermark J,5
Holstein K@Abajas YL,2
Kearney S@Holstein K,2
Holstein K@Croteau SE,2
Liesner R@Holstein K,2
Holstein K@Funding E,2
Kempton CL@Holstein K,2
Holstein K@Acharya S,2
Lethagen S@Holstein K,2
LeBeau P@Holstein K,2
Holstein K@Bowen J,1
Holstein K@Berntorp E,2
Shapiro AD@Holstein K,2
Kearney S@Abajas YL,2
Croteau SE@Abajas YL,3
Liesner R@Abajas YL,2
Funding E@Abajas YL,2
Kempton CL@Abajas YL,2
Acharya S@Abajas YL,2
Lethagen S@Abajas YL,2
LeBeau P@Abajas YL,2
Bowen J@Abajas YL,1
Berntorp E@Abajas YL,2
Shapiro AD@Abajas YL,2
Kearney S@Croteau SE,3
Liesner R@Kearney S,2
Kearney S@Funding E,2
Kempton CL@Kearney S,2
Kearney S@Acharya S,2
Lethagen S@Kearney S,2
LeBeau P@Kearney S,2
Kearney S@Bowen J,1
Kearney S@Berntorp E,2
Shapiro AD@Kearney S,2
Liesner R@Croteau SE,2
Funding E@Croteau SE,2
Kempton CL@Croteau SE,2
Croteau SE@Acharya S,2
Lethagen S@Croteau SE,3
LeBeau P@Croteau SE,2
Croteau SE@Bowen J,1
Croteau SE@Berntorp E,2
Shapiro AD@Croteau SE,2
Liesner R@Funding E,2
Liesner R@Kempton CL,2
Liesner R@Acharya S,2
Liesner R@Lethagen S,2
Liesner R@LeBeau P,2
Liesner R@Bowen J,1
Liesner R@Berntorp E,2
Shapiro AD@Liesner R,3
Kempton CL@Funding E,2
Funding E@Acharya S,2
Lethagen S@Funding E,2
LeBeau P@Funding E,2
Funding E@Bowen J,1
Funding E@Berntorp E,4
Shapiro AD@Funding E,2
Kempton CL@Acharya S,2
Lethagen S@Kempton CL,2
LeBeau P@Kempton CL,2
Kempton CL@Bowen J,1
Kempton CL@Berntorp E,2
Shapiro AD@Kempton CL,3
Lethagen S@Acharya S,2
LeBeau P@Acharya S,2
Bowen J@Acharya S,1
Berntorp E@Acharya S,2
Shapiro AD@Acharya S,2
Lethagen S@LeBeau P,2
Lethagen S@Bowen J,1
Shapiro AD@Lethagen S,3
LeBeau P@Bowen J,1
LeBeau P@Berntorp E,2
Shapiro AD@LeBeau P,2
Bowen J@Berntorp E,1
Shapiro AD@Bowen J,2
Taylor JA@Klein RF,2
Marquez-Casas E@Kizilocak H,3
Malvar J@Kizilocak H,2
Kizilocak H@Carmona R,2
Marquez-Casas E@Malvar J,2
Marquez-Casas E@Carmona R,2
Young G@Marquez-Casas E,3
Malvar J@Carmona R,2
Young G@Malvar J,2
Young G@Carmona R,4
Giampaolo A@Cortesi PA,1
Cortesi PA@Abbonizio F,1
Molinari AC@Cortesi PA,3
Cortesi PA@Castaman G,2
Cortesi PA@Biffoni M,1
Mantovani LG@Cortesi PA,8
Giampaolo A@Abbonizio F,5
Molinari AC@Giampaolo A,2
Giampaolo A@Castaman G,2
Giampaolo A@Biffoni M,2
Mantovani LG@Giampaolo A,1
Molinari AC@Abbonizio F,1
Castaman G@Abbonizio F,1
Biffoni M@Abbonizio F,2
Mantovani LG@Abbonizio F,1
Molinari AC@Biffoni M,1
Molinari AC@Mantovani LG,3
Castaman G@Biffoni M,1
Mantovani LG@Castaman G,2
Mantovani LG@Biffoni M,1
Lombardi S@Ferrarese M,3
Lombardi S@Branchini A,3
Ferrarese M@Bernardi F,6
Ferrarese M@Branchini A,6
Peters AM@Cantore A,1
Peters AM@Naldini L,1
Peters AM@Grompe M,1
Naldini L@Cantore A,8
Grompe M@Cantore A,1
Naldini L@Grompe M,1
Eckhardt CL@Abdi A,2
van Velzen AS@Abdi A,1
Vuong C@Abdi A,1
Coppens M@Abdi A,1
Castaman G@Abdi A,4
Hart DP@Abdi A,2
Hermans C@Abdi A,1
Leebeek FWG@Abdi A,1
Mancuso ME@Abdi A,2
Mazzucconi MG@Abdi A,1
McRae S@Abdi A,1
Oldenburg J@Abdi A,1
Male C@Abdi A,2
van der Bom JG@Abdi A,3
Fijnvandraat K@Abdi A,5
Gouw SC@Abdi A,3
van Velzen AS@Eckhardt CL,8
Vuong C@Eckhardt CL,1
Eckhardt CL@Coppens M,1
Eckhardt CL@Castaman G,4
Hart DP@Eckhardt CL,5
Hermans C@Eckhardt CL,3
Leebeek FWG@Eckhardt CL,3
Mancuso ME@Eckhardt CL,3
Mazzucconi MG@Eckhardt CL,3
McRae S@Eckhardt CL,3
Oldenburg J@Eckhardt CL,3
Male C@Eckhardt CL,4
van der Bom JG@Eckhardt CL,11
Fijnvandraat K@Eckhardt CL,14
Gouw SC@Eckhardt CL,2
van Velzen AS@Vuong C,1
van Velzen AS@Coppens M,1
van Velzen AS@Castaman G,3
van Velzen AS@Hart DP,4
van Velzen AS@Hermans C,3
van Velzen AS@Leebeek FWG,2
van Velzen AS@Mancuso ME,2
van Velzen AS@Mazzucconi MG,3
van Velzen AS@McRae S,3
van Velzen AS@Oldenburg J,3
van Velzen AS@Male C,3
van der Bom JG@van Velzen AS,10
van Velzen AS@Fijnvandraat K,11
van Velzen AS@Gouw SC,1
Vuong C@Castaman G,1
Vuong C@Hart DP,1
Vuong C@Hermans C,1
Vuong C@Leebeek FWG,1
Vuong C@Mancuso ME,1
Vuong C@Mazzucconi MG,1
Vuong C@McRae S,1
Vuong C@Oldenburg J,1
Vuong C@Male C,1
van der Bom JG@Vuong C,1
Coppens M@Castaman G,2
Hart DP@Coppens M,1
Hermans C@Coppens M,1
Mancuso ME@Coppens M,2
Mazzucconi MG@Coppens M,1
McRae S@Coppens M,1
Oldenburg J@Coppens M,1
Male C@Coppens M,1
Hart DP@Castaman G,3
Leebeek FWG@Castaman G,3
Mazzucconi MG@Castaman G,7
McRae S@Castaman G,3
Male C@Castaman G,3
van der Bom JG@Castaman G,4
Fijnvandraat K@Castaman G,8
Gouw SC@Castaman G,2
Leebeek FWG@Hart DP,2
Mazzucconi MG@Hart DP,2
McRae S@Hart DP,2
Oldenburg J@Hart DP,2
Male C@Hart DP,3
van der Bom JG@Hart DP,5
Hart DP@Fijnvandraat K,6
Hart DP@Gouw SC,2
Leebeek FWG@Hermans C,2
Mazzucconi MG@Hermans C,4
McRae S@Hermans C,2
Oldenburg J@Hermans C,5
Male C@Hermans C,3
van der Bom JG@Hermans C,3
Hermans C@Gouw SC,1
Mancuso ME@Leebeek FWG,1
Mazzucconi MG@Leebeek FWG,1
McRae S@Leebeek FWG,1
Oldenburg J@Leebeek FWG,1
Male C@Leebeek FWG,2
Mazzucconi MG@Mancuso ME,6
McRae S@Mancuso ME,1
Oldenburg J@Mancuso ME,12
Mancuso ME@Male C,4
van der Bom JG@Mancuso ME,5
Mancuso ME@Fijnvandraat K,5
Mancuso ME@Gouw SC,3
McRae S@Mazzucconi MG,2
Oldenburg J@Mazzucconi MG,3
Mazzucconi MG@Male C,3
van der Bom JG@Mazzucconi MG,3
Mazzucconi MG@Fijnvandraat K,3
Mazzucconi MG@Gouw SC,1
Oldenburg J@McRae S,3
McRae S@Male C,2
van der Bom JG@McRae S,3
McRae S@Fijnvandraat K,3
McRae S@Gouw SC,1
Oldenburg J@Male C,5
van der Bom JG@Oldenburg J,5
Oldenburg J@Fijnvandraat K,3
Oldenburg J@Gouw SC,3
van der Bom JG@Male C,4
Male C@Fijnvandraat K,5
Male C@Gouw SC,2
Måseide RJ@Berntorp E,3
Nummi V@Måseide RJ,3
Måseide RJ@Lassila R,2
Tjønnfjord GE@Måseide RJ,3
Måseide RJ@Holme PA,3
Nummi V@Berntorp E,4
Lassila R@Berntorp E,6
Tjønnfjord GE@Berntorp E,3
Nummi V@Lassila R,4
Tjønnfjord GE@Nummi V,3
Nummi V@Holme PA,3
Tjønnfjord GE@Lassila R,2
Lassila R@Holme PA,3
Tjønnfjord GE@Holme PA,10
Luboshitz J@Lalezari S,2
Lalezari S@Bashari D,2
Luboshitz J@Barg AA,1
Bashari D@Barg AA,4
Luboshitz J@Dardik R,1
Luboshitz J@Bashari D,3
Luboshitz J@Avishai E,1
Bashari D@Avishai E,4
Kenet G@Bashari D,5
Zaręba L@Iwaniec T,2
Ząbczyk M@Iwaniec T,1
Kosałka-Węgiel J@Iwaniec T,2
Musiał J@Iwaniec T,3
Ząbczyk M@Zaręba L,1
Zaręba L@Kosałka-Węgiel J,2
Zaręba L@Musiał J,1
Ząbczyk M@Kosałka-Węgiel J,1
Ząbczyk M@Musiał J,1
Musiał J@Kosałka-Węgiel J,1
Wong SW@Huang W,1
Huang W@Fan BE,1
Huang W@Chia YW,1
Garcia MA@Barreras PV,2
Lewis A@Garcia MA,2
Pinilla G@Garcia MA,2
Sokoll LJ@Garcia MA,2
Kickler T@Garcia MA,2
Mostafa H@Garcia MA,2
Garcia MA@Caturegli M,2
Moghekar A@Garcia MA,2
Garcia MA@Fitzgerald KC,2
Pardo CA@Garcia MA,2
Lewis A@Barreras PV,2
Pinilla G@Barreras PV,2
Sokoll LJ@Barreras PV,2
Kickler T@Barreras PV,2
Mostafa H@Barreras PV,2
Caturegli M@Barreras PV,2
Moghekar A@Barreras PV,2
Fitzgerald KC@Barreras PV,2
Pardo CA@Barreras PV,2
Pinilla G@Lewis A,2
Sokoll LJ@Lewis A,2
Lewis A@Kickler T,2
Mostafa H@Lewis A,2
Lewis A@Caturegli M,2
Moghekar A@Lewis A,2
Lewis A@Fitzgerald KC,2
Pardo CA@Lewis A,2
Sokoll LJ@Pinilla G,2
Pinilla G@Kickler T,2
Pinilla G@Mostafa H,2
Pinilla G@Caturegli M,2
Pinilla G@Moghekar A,2
Pinilla G@Fitzgerald KC,2
Pinilla G@Pardo CA,2
Sokoll LJ@Kickler T,2
Sokoll LJ@Mostafa H,2
Sokoll LJ@Caturegli M,2
Sokoll LJ@Moghekar A,2
Sokoll LJ@Fitzgerald KC,2
Sokoll LJ@Pardo CA,2
Mostafa H@Kickler T,2
Kickler T@Caturegli M,2
Moghekar A@Kickler T,2
Kickler T@Fitzgerald KC,2
Pardo CA@Kickler T,2
Mostafa H@Caturegli M,2
Mostafa H@Moghekar A,2
Mostafa H@Fitzgerald KC,2
Pardo CA@Mostafa H,2
Moghekar A@Caturegli M,2
Fitzgerald KC@Caturegli M,2
Pardo CA@Caturegli M,2
Moghekar A@Fitzgerald KC,2
Pardo CA@Moghekar A,2
Pardo CA@Fitzgerald KC,2
Ten Cate H@Spronk H,2
Zhao X@Xue F,1
Xue F@Sun J,3
Zeng X@Xue F,3
Yang F@Xue F,1
Xue F@Xu M,1
Yu Z@Xue F,2
Xue F@Gu W,1
Xue F@Feng Y,2
Xue F@Li W,1
Zheng C@Xue F,1
Xue F@Xie L,1
Yang R@Xue F,13
Zhao X@Sun J,1
Zhao X@Zeng X,1
Zhao X@Yang F,2
Zhao X@Xu M,1
Zhao X@Yu Z,1
Zhao X@Gu W,1
Zhao X@Feng Y,1
Zhao X@Li W,1
Zheng C@Zhao X,2
Zhao X@Xie L,1
Zhao X@Yang R,2
Zeng X@Sun J,3
Yang F@Sun J,2
Xu M@Sun J,2
Yu Z@Sun J,2
Sun J@Gu W,1
Sun J@Feng Y,2
Sun J@Li W,2
Zheng C@Sun J,1
Xie L@Sun J,1
Yang R@Sun J,14
Zeng X@Yang F,2
Zeng X@Xu M,1
Zeng X@Yu Z,2
Zeng X@Gu W,1
Zeng X@Feng Y,2
Zeng X@Li W,2
Zheng C@Zeng X,1
Zeng X@Xie L,1
Zeng X@Yang R,4
Yang F@Xu M,1
Yu Z@Yang F,1
Yang F@Gu W,1
Yang F@Feng Y,1
Yang F@Li W,2
Zheng C@Yang F,1
Yang F@Xie L,1
Yang R@Yang F,3
Yu Z@Xu M,1
Xu M@Gu W,1
Xu M@Feng Y,1
Xu M@Li W,1
Zheng C@Xu M,1
Xu M@Xie L,1
Yang R@Xu M,1
Yu Z@Gu W,1
Yu Z@Feng Y,2
Yu Z@Li W,1
Zheng C@Yu Z,1
Yu Z@Xie L,1
Yu Z@Yang R,2
Gu W@Feng Y,1
Li W@Gu W,1
Zheng C@Gu W,1
Xie L@Gu W,1
Yang R@Gu W,1
Li W@Feng Y,1
Zheng C@Feng Y,1
Xie L@Feng Y,1
Yang R@Feng Y,2
Zheng C@Li W,1
Xie L@Li W,1
Yang R@Li W,2
Zheng C@Xie L,1
Zheng C@Yang R,2
Yang R@Xie L,1
Young G@Mason JA,1
Lehmann R@Hörber S,2
Stefan N@Hörber S,2
Machann J@Hörber S,2
Hörber S@Birkenfeld AL,2
Wagner R@Hörber S,1
Hörber S@Heni M,2
Hörber S@Häring HU,2
Hörber S@Fritsche A,2
Peter A@Hörber S,2
Stefan N@Lehmann R,2
Machann J@Lehmann R,2
Lehmann R@Birkenfeld AL,2
Wagner R@Lehmann R,1
Lehmann R@Heni M,2
Lehmann R@Häring HU,2
Lehmann R@Fritsche A,2
Peter A@Lehmann R,2
Stefan N@Machann J,2
Stefan N@Birkenfeld AL,2
Wagner R@Stefan N,1
Stefan N@Heni M,2
Stefan N@Häring HU,2
Stefan N@Fritsche A,2
Stefan N@Peter A,2
Machann J@Birkenfeld AL,2
Wagner R@Machann J,1
Machann J@Heni M,2
Machann J@Häring HU,2
Machann J@Fritsche A,2
Peter A@Machann J,2
Wagner R@Birkenfeld AL,1
Heni M@Birkenfeld AL,2
Häring HU@Birkenfeld AL,2
Fritsche A@Birkenfeld AL,2
Peter A@Birkenfeld AL,2
Wagner R@Heni M,1
Wagner R@Häring HU,1
Wagner R@Fritsche A,1
Wagner R@Peter A,1
Häring HU@Heni M,2
Heni M@Fritsche A,2
Peter A@Heni M,2
Häring HU@Fritsche A,2
Peter A@Häring HU,2
Peter A@Fritsche A,2
Østergaard H@Lund J,1
Østergaard H@Kjellev S,1
Østergaard H@Henriksen A,1
Østergaard H@Johnsen LB,1
Østergaard H@Egebjerg T,1
Østergaard H@Rahbek-Nielsen H,1
Østergaard H@Gandhi PS,2
Østergaard H@Lamberth K,2
Østergaard H@Loftager M,1
Østergaard H@Stavenuiter F,1
Østergaard H@Madsen DE,1
Østergaard H@Li X,1
Østergaard H@Ley CD,2
Østergaard H@Zhu H,1
Østergaard H@Zhou R,1
Østergaard H@Yang Z,1
Østergaard H@Hermit MB,2
Østergaard H@Bjelke JR,2
Østergaard H@Hilden I,1
Lund J@Kjellev S,1
Lund J@Henriksen A,1
